Latitude,Longitude,Tweets
31,72, I guess it's more than that they were supposed to import vaccine and someone there was not happy at all..BanChughtaiLa
31,72,India's vaccine rollout stumbles as COVID-19 cases decline. That's bad news for the rest of the world COVID19 Indiavaccines
31,76,RT : I hear genuine concerns that the Govt COVID Vaccine portal 
31,76,RT : I hear genuine concerns that the Govt COVID Vaccine portal 
31,76,RT : I hear genuine concerns that the Govt COVID Vaccine portal 
31,76,RT : I hear genuine concerns that the Govt COVID Vaccine portal 
31,76,I hear genuine concerns that the Govt COVID Vaccine portal 
31,76,Covid vaccine is fully safe.we urge people not to believe in rumours and listen experiences of frontline workers of Ludhiana Police. PunjabPoliceCovidVaccination LudhianaPolice 
31,76,RT : Indian lives worth less? Govt certainly seems to think so by prioritising COVID vaccine exports.'
31,76,RT : Indian lives worth less? Govt certainly seems to think so by prioritising COVID vaccine exports.'
31,76,"neurological complications and may thus have profound and widespread adverse health consequences. In our opinion, the possibility that vaccine benefits may have been overrated and the risk of potential adverse effects underestimated, has not been rigorously evaluated'"
31,76,"Pubmed. ~ L Tomljenovic et al. Curr Med Chem. 2011.'Aluminum is an experimentally demonstrated neurotoxin and the most commonly used vaccine adjuvant. Despite almost 90 years of widespread use of aluminum adjuvants, medical science's understanding about their mechanisms of'"
31,76,RT : Indian lives worth less? Govt certainly seems to think so by prioritising COVID vaccine exports.'
31,76,RT : Indian lives worth less? Govt certainly seems to think so by prioritising COVID vaccine exports.'
31,76,RT : Indian lives worth less? Govt certainly seems to think so by prioritising COVID vaccine exports.'
31,76,RT : Indian lives worth less? Govt certainly seems to think so by prioritising COVID vaccine exports.'
31,76,Indian lives worth less? Govt certainly seems to think so by prioritising COVID vaccine exports.'
31,76,83B You suffer from morbidities like hatred and stupidity. So go to a vaccine centre on 1st March and get urself vaccinated.'
31,76,2TsNoC Bill Gates said the world is overpopulated and you trust a vaccine he has pushed for? That isn't even tested.'
31,76,Once upon a time Covid 19 hit us and we prayed for a Vaccine..Now both coexist..and we wait for the Tsunami-next surge of Covid...SOS Sarkaar...before its too late..Vaccination at War Footing COVID19Vaccination Covid_19'
31,76,Why can't our ministers use their brains before indulging in such activity. Ask this health minister why are they spending so much money on vaccine when there is  a cure with this so called Quack Ramdev. He has already made a fortune by fooling the people. STOP THIS'
31,76,RT 2twitr: Thr r 23.8M farmers in UP.YogiAdityanath to double their income by 2022 - budget 100Cr. (Efforts on since 2017)Deve'
31,76,RT : Hope the Govt will accept moral responsibility for all COVID  deaths of consumers of 'Coronil' who then choose not to ha'
31,76," This is all a sham, CoWin app is not supported by IOS. And on the web page there is no link for even registering one's self for vaccine. It will take weeks for the registrations and then vaccinations thereafter. Private participation is pivotal. Those who can afford should pay.'"
31,76,RT 2twitr: Thr r 23.8M farmers in UP.YogiAdityanath to double their income by 2022 - budget 100Cr. (Efforts on since 2017)Deve'
31,76,RT 2twitr: Thr r 23.8M farmers in UP.YogiAdityanath to double their income by 2022 - budget 100Cr. (Efforts on since 2017)Deve'
31,76,RT 2twitr: Thr r 23.8M farmers in UP.YogiAdityanath to double their income by 2022 - budget 100Cr. (Efforts on since 2017)Deve'
31,76,RT 2twitr: Thr r 23.8M farmers in UP.YogiAdityanath to double their income by 2022 - budget 100Cr. (Efforts on since 2017)Deve'
31,76,RT : Hope the Govt will accept moral responsibility for all COVID  deaths of consumers of 'Coronil' who then choose not to ha'
31,76,RT 2twitr: Thr r 23.8M farmers in UP.YogiAdityanath to double their income by 2022 - budget 100Cr. (Efforts on since 2017)Deve'
31,76,RT 2twitr: Thr r 23.8M farmers in UP.YogiAdityanath to double their income by 2022 - budget 100Cr. (Efforts on since 2017)Deve'
31,76,RT 2twitr: Thr r 23.8M farmers in UP.YogiAdityanath to double their income by 2022 - budget 100Cr. (Efforts on since 2017)Deve'
31,76,RT 2twitr: Thr r 23.8M farmers in UP.YogiAdityanath to double their income by 2022 - budget 100Cr. (Efforts on since 2017)Deve'
31,76,RT 2twitr: Thr r 23.8M farmers in UP.YogiAdityanath to double their income by 2022 - budget 100Cr. (Efforts on since 2017)Deve'
31,76,RT 2twitr: Thr r 23.8M farmers in UP.YogiAdityanath to double their income by 2022 - budget 100Cr. (Efforts on since 2017)Deve'
31,76,RT 2twitr: Thr r 23.8M farmers in UP.YogiAdityanath to double their income by 2022 - budget 100Cr. (Efforts on since 2017)Deve'
31,76,RT 2twitr: Thr r 23.8M farmers in UP.YogiAdityanath to double their income by 2022 - budget 100Cr. (Efforts on since 2017)Deve'
31,76,RT 2twitr: Thr r 23.8M farmers in UP.YogiAdityanath to double their income by 2022 - budget 100Cr. (Efforts on since 2017)Deve'
31,76,RT 2twitr: Thr r 23.8M farmers in UP.YogiAdityanath to double their income by 2022 - budget 100Cr. (Efforts on since 2017)Deve'
31,76,RT 2twitr: Thr r 23.8M farmers in UP.YogiAdityanath to double their income by 2022 - budget 100Cr. (Efforts on since 2017)Deve'
31,76,RT 2twitr: Thr r 23.8M farmers in UP.YogiAdityanath to double their income by 2022 - budget 100Cr. (Efforts on since 2017)Deve'
31,76,RT 2twitr: Thr r 23.8M farmers in UP.YogiAdityanath to double their income by 2022 - budget 100Cr. (Efforts on since 2017)Deve'
31,77,Both the Vaccine are SAFE and IMMUNOGENIC. LargestVaccineDrive 
31,77,  What you are saying is this is a distribution problem and not a supply problem. What a joke ! Private companies have made the vaccine let them make it available in local chemist shops then. Of course this is classic supply issue !'
31,77,RT : VaccineMythbusters IndiaFightsCoronaIt is advisable to receive complete schedule of vaccine despite recovery from C'
31,77,"RT : COVID19vaccine didn't hurt at all and helps others, says Britain's Queen "
31,77,"RT : COVID19vaccine didn't hurt at all and helps others, says Britain's Queen "
31,77,"COVID19vaccine didn't hurt at all and helps others, says Britain's Queen "
31,77,We Indians are proud of our Scientists who developed the vaccine in a record time under our great leadership who motivated them to expedite the process 1953  
31,77,"RT : Eight vaccines are currently in use around the world, all of which require two shots.COVID19  coronatimes  Corona'"
31,77,"Eight vaccines are currently in use around the world, all of which require two shots.COVID19  coronatimes  Corona  Vaccination coronavacccine  covidoutbreak Covid_19 Vaccine GovernBetter contacttracingapp  socialdistancing India covid19vacccine covid19vacccine "
31,77,Think about others: Queen urges people to get vaccine shots World -
31,77,"RT : Opinion: If Covid19vaccine supplies are diverted to private, for-profit markets at the current stage of the pandemic,'"
31,77," firstly mask we ordered mask pls wait ,,( now vaccine  wait sep oct nov dec 2022 ,,  GOVT.  Please..  Check other countries  Like india  Indian people without vaccines and he's send other countries vaccines'"
31,77,"Opinion: If Covid19vaccine supplies are diverted to private, for-profit markets at the current stage of the pandemic, it will only add to existing inequities, writes  "
31,77,_months Sure'
31,77,"UT health secy Arun Gupta said that presently vaccination facility is available at 13 sites, which will be extended to 16. Soon private hospitals will be approached and if found suitable, the facility for vaccine will be created there, so that people can get vaccine on payment'"
31,77,"Union Health Secretary and Chairman, Empowered Group on Vaccine Administration (Co-WIN) chair meet on COVID vaccination of Age-Appropriate Groups with States and UTsDetails: "
31,77,India plans two-day halt in vaccinations for software upgrade to widen campaign - Reuters 
31,77,Is there anything wrong with the corona vaccine?? A majority of people who got vaccinated in my area are now in serious condition  in the hospital  COVID19Vaccine'
31,77,Health ministry added : certificate will be required to get vaccine for 45+   
31,77,"RT : Reviewed the VaccinationDrive, happy to inform that there have been no cases of serious adverse events after the vaccine. Th'"
31,77,US approves Pfizer vaccine storage at normal freezer temperature'
31,77,WHO chief thanks PM Modi for sharing Covid vaccine doses under COVAX programme 
31,77,WHO chief thanks PM Modi for sharing Covid vaccine doses under COVAX programme 
31,77,  39     Vaccine will be the key. There is an urgent need to relive the vaccination program from the bureaucratic clutches. Otherwise it is doomed to fail'
31,77,i have to remind my mom everyday not to take the sinovac vaccine at whatever cost kase they deserve better as hospital workers'
31,77,Brazil signs vaccine deal with Indian company 
31,77,"Opinion: If Covid-19 vaccine supplies are diverted to private, for-profit markets at the current stage of the pandemic, it will only add to existing inequities, writes  "
